ilosc 	 alpha 	 beta 	 pj_max 	 inst 	 time 	 wynik 	 regeneracja
 10 	 0.2 	 0.1 	 20 	 	 43	0	1579.29	6
 10 	 0.2 	 0.1 	 20 	 	 44	0	1833.58	9
 10 	 0.2 	 0.1 	 20 	 	 45	0	2653.52	10
 10 	 0.2 	 0.1 	 20 	 	 46	0	2335.75	10
 10 	 0.2 	 0.1 	 20 	 	 47	0.016	3306.89	12
 10 	 0.2 	 0.1 	 20 	 	 48	0	1827.82	7
 10 	 0.2 	 0.1 	 20 	 	 49	0	2712	8
wart srednie: 0.06426	118358	380	

-----------------------
 10 	 0.2 	 0.1 	 30 	 	 0	0	2841.1	14
 10 	 0.2 	 0.1 	 30 	 	 1	0	1147.1	8
 10 	 0.2 	 0.1 	 30 	 	 2	0	2762.3	12
 10 	 0.2 	 0.1 	 30 	 	 3	0	2996.21	6
 10 	 0.2 	 0.1 	 30 	 	 4	0	4818.69	16
 10 	 0.2 	 0.1 	 30 	 	 5	0	3390.52	17
 10 	 0.2 	 0.1 	 30 	 	 6	0.016	2876.42	10
 10 	 0.2 	 0.1 	 30 	 	 7	0	3144.63	12
 10 	 0.2 	 0.1 	 30 	 	 8	0	2095.46	7
 10 	 0.2 	 0.1 	 30 	 	 9	0.016	4673.5	14
 10 	 0.2 	 0.1 	 30 	 	 10	0	4022.77	13
 10 	 0.2 	 0.1 	 30 	 	 11	0	4317.24	12
 10 	 0.2 	 0.1 	 30 	 	 12	0.015	3363.68	12
 10 	 0.2 	 0.1 	 30 	 	 13	0	3945.23	13
 10 	 0.2 	 0.1 	 30 	 	 14	0	3858.2	13
 10 	 0.2 	 0.1 	 30 	 	 15	0	2181.22	12
 10 	 0.2 	 0.1 	 30 	 	 16	0	4534.03	15
 10 	 0.2 	 0.1 	 30 	 	 17	0	2119.96	6
 10 	 0.2 	 0.1 	 30 	 	 18	0	2805.24	14
 10 	 0.2 	 0.1 	 30 	 	 19	0.015	3379.78	16
 10 	 0.2 	 0.1 	 30 	 	 20	0	1970.38	7
 10 	 0.2 	 0.1 	 30 	 	 21	0	3324.43	8
 10 	 0.2 	 0.1 	 30 	 	 22	0.016	4566.45	11
 10 	 0.2 	 0.1 	 30 	 	 23	0	2511.52	7
 10 	 0.2 	 0.1 	 30 	 	 24	0	3039.8	8
 10 	 0.2 	 0.1 	 30 	 	 25	0.016	4751.96	11
 10 	 0.2 	 0.1 	 30 	 	 26	0	3373.31	11
 10 	 0.2 	 0.1 	 30 	 	 27	0.015	3685.21	19
 10 	 0.2 	 0.1 	 30 	 	 28	0	3504.42	17
 10 	 0.2 	 0.1 	 30 	 	 29	0	3186.56	13
 10 	 0.2 	 0.1 	 30 	 	 30	0	2137.31	10
 10 	 0.2 	 0.1 	 30 	 	 31	0	4591.7	13
 10 	 0.2 	 0.1 	 30 	 	 32	0	3159.59	15
 10 	 0.2 	 0.1 	 30 	 	 33	0	2183.5	10
 10 	 0.2 	 0.1 	 30 	 	 34	0	1287.4	2
 10 	 0.2 	 0.1 	 30 	 	 35	0	3184.5	14
 10 	 0.2 	 0.1 	 30 	 	 36	0.015	2992.43	6
 10 	 0.2 	 0.1 	 30 	 	 37	0	1669.9	7
 10 	 0.2 	 0.1 	 30 	 	 38	0	1675.09	11
 10 	 0.2 	 0.1 	 30 	 	 39	0	2676.25	8
 10 	 0.2 	 0.1 	 30 	 	 40	0.016	3875.07	11
 10 	 0.2 	 0.1 	 30 	 	 41	0	2594.58	11
 10 	 0.2 	 0.1 	 30 	 	 42	0	2465.45	9
 10 	 0.2 	 0.1 	 30 	 	 43	0.015	4705.14	10
 10 	 0.2 	 0.1 	 30 	 	 44	0	5534.6	15
 10 	 0.2 	 0.1 	 30 	 	 45	0.016	4181.84	8
 10 	 0.2 	 0.1 	 30 	 	 46	0	2013.37	15
 10 	 0.2 	 0.1 	 30 	 	 47	0	2363.1	8
 10 	 0.2 	 0.1 	 30 	 	 48	0	2076.6	13
 10 	 0.2 	 0.1 	 30 	 	 49	0	4192.19	13
wart srednie: 0.17442	161899	574	

-----------------------

-----------------------

-----------------------
 10 	 0.5 	 0.02 	 10 	 	 0	0.015	914.598	25
 10 	 0.5 	 0.02 	 10 	 	 1	0	808.4	6
 10 	 0.5 	 0.02 	 10 	 	 2	0	534.154	1
 10 	 0.5 	 0.02 	 10 	 	 3	0.016	373.643	20
 10 	 0.5 	 0.02 	 10 	 	 4	0	1218.13	3
 10 	 0.5 	 0.02 	 10 	 	 5	0.016	620.357	15
 10 	 0.5 	 0.02 	 10 	 	 6	0.015	804.289	21
 10 	 0.5 	 0.02 	 10 	 	 7	0	1546.23	25
 10 	 0.5 	 0.02 	 10 	 	 8	0.016	863.701	4
 10 	 0.5 	 0.02 	 10 	 	 9	0.015	1263.95	28
 10 	 0.5 	 0.02 	 10 	 	 10	0	936.004	22
 10 	 0.5 	 0.02 	 10 	 	 11	0.016	1266.43	22
 10 	 0.5 	 0.02 	 10 	 	 12	0.016	1488.62	12
 10 	 0.5 	 0.02 	 10 	 	 13	0.015	1140.9	23
 10 	 0.5 	 0.02 	 10 	 	 14	0.016	1528.48	30
 10 	 0.5 	 0.02 	 10 	 	 15	0	692.109	16
 10 	 0.5 	 0.02 	 10 	 	 16	0.016	1380.18	5
 10 	 0.5 	 0.02 	 10 	 	 17	0	883.013	23
 10 	 0.5 	 0.02 	 10 	 	 18	0	685.474	13
 10 	 0.5 	 0.02 	 10 	 	 19	0.016	1831.85	33
 10 	 0.5 	 0.02 	 10 	 	 20	0.015	1207.83	10
 10 	 0.5 	 0.02 	 10 	 	 21	0	1238.07	24
 10 	 0.5 	 0.02 	 10 	 	 22	0.016	1517.71	22
 10 	 0.5 	 0.02 	 10 	 	 23	0.016	863.304	5
 10 	 0.5 	 0.02 	 10 	 	 24	0.015	1245.1	13
 10 	 0.5 	 0.02 	 10 	 	 25	0.016	1628.53	30
 10 	 0.5 	 0.02 	 10 	 	 26	0.016	1015.64	30
 10 	 0.5 	 0.02 	 10 	 	 27	0	461.413	6
 10 	 0.5 	 0.02 	 10 	 	 28	0	764.237	11
 10 	 0.5 	 0.02 	 10 	 	 29	0	595.958	5
 10 	 0.5 	 0.02 	 10 	 	 30	0	891.664	27
 10 	 0.5 	 0.02 	 10 	 	 31	0.016	654.22	5
 10 	 0.5 	 0.02 	 10 	 	 32	0	355.54	4
 10 	 0.5 	 0.02 	 10 	 	 33	0.015	727.722	24
 10 	 0.5 	 0.02 	 10 	 	 34	0	1005.89	11
 10 	 0.5 	 0.02 	 10 	 	 35	0.016	682.385	23
 10 	 0.5 	 0.02 	 10 	 	 36	0	1015.56	5
 10 	 0.5 	 0.02 	 10 	 	 37	0.016	786.606	1
 10 	 0.5 	 0.02 	 10 	 	 38	0	749.723	9
 10 	 0.5 	 0.02 	 10 	 	 39	0.015	1549.59	28
 10 	 0.5 	 0.02 	 10 	 	 40	0	962.878	15
 10 	 0.5 	 0.02 	 10 	 	 41	0	672.031	14
 10 	 0.5 	 0.02 	 10 	 	 42	0	500.461	4
 10 	 0.5 	 0.02 	 10 	 	 43	0	1277.57	21
 10 	 0.5 	 0.02 	 10 	 	 44	0	563.154	15
 10 	 0.5 	 0.02 	 10 	 	 45	0.015	996.831	9
 10 	 0.5 	 0.02 	 10 	 	 46	0	687.502	19
 10 	 0.5 	 0.02 	 10 	 	 47	0	870.919	10
 10 	 0.5 	 0.02 	 10 	 	 48	0	323.208	3
 10 	 0.5 	 0.02 	 10 	 	 49	0	578.156	11
wart srednie: 0.3825	48088	776	

-----------------------
 10 	 0.5 	 0.02 	 20 	 	 0	0.031	1234.56	26
 10 	 0.5 	 0.02 	 20 	 	 1	0.047	1813.72	25
 10 	 0.5 	 0.02 	 20 	 	 2	0.062	1280.75	42
 10 	 0.5 	 0.02 	 20 	 	 3	0.032	1425.1	20
 10 	 0.5 	 0.02 	 20 	 	 4	0.015	1477.74	30
 10 	 0.5 	 0.02 	 20 	 	 5	0.047	1069.31	15
 10 	 0.5 	 0.02 	 20 	 	 6	0.078	1307.28	26
 10 	 0.5 	 0.02 	 20 	 	 7	0.063	1925.31	45
 10 	 0.5 	 0.02 	 20 	 	 8	0.031	683.511	35
 10 	 0.5 	 0.02 	 20 	 	 9	0.016	677.032	12
 10 	 0.5 	 0.02 	 20 	 	 10	0.047	1877.7	18
 10 	 0.5 	 0.02 	 20 	 	 11	0.078	1726.67	20
 10 	 0.5 	 0.02 	 20 	 	 12	0.078	2192.34	39
 10 	 0.5 	 0.02 	 20 	 	 13	0.078	1689.23	10
 10 	 0.5 	 0.02 	 20 	 	 14	0.031	2485.48	40
 10 	 0.5 	 0.02 	 20 	 	 15	0.016	1558.66	10
 10 	 0.5 	 0.02 	 20 	 	 16	0.062	1637.52	42
 10 	 0.5 	 0.02 	 20 	 	 17	0.016	1317.57	39
 10 	 0.5 	 0.02 	 20 	 	 18	0.031	1922.15	45
 10 	 0.5 	 0.02 	 20 	 	 19	0.016	630.578	5
 10 	 0.5 	 0.02 	 20 	 	 20	0.031	1558.78	24
 10 	 0.5 	 0.02 	 20 	 	 21	0.016	2451.05	19
 10 	 0.5 	 0.02 	 20 	 	 22	0.078	2515.51	31
 10 	 0.5 	 0.02 	 20 	 	 23	0.031	2258.76	24
 10 	 0.5 	 0.02 	 20 	 	 24	0.078	2735.93	25
 10 	 0.5 	 0.02 	 20 	 	 25	0.062	1602.51	33
 10 	 0.5 	 0.02 	 20 	 	 26	0.063	1465.54	48
 10 	 0.5 	 0.02 	 20 	 	 27	0.031	1643.96	47
 10 	 0.5 	 0.02 	 20 	 	 28	0.062	2124.35	11
 10 	 0.5 	 0.02 	 20 	 	 29	0.047	1586.3	35
 10 	 0.5 	 0.02 	 20 	 	 30	0.032	2143.49	3
 10 	 0.5 	 0.02 	 20 	 	 31	0.015	1617.99	35
 10 	 0.5 	 0.02 	 20 	 	 32	0.031	1893.99	40
 10 	 0.5 	 0.02 	 20 	 	 33	0.094	2560.56	57
 10 	 0.5 	 0.02 	 20 	 	 34	0.11	3767.45	65
 10 	 0.5 	 0.02 	 20 	 	 35	0.031	2157.96	30
 10 	 0.5 	 0.02 	 20 	 	 36	0.062	1600.5	30
 10 	 0.5 	 0.02 	 20 	 	 37	0.047	1321.95	39
 10 	 0.5 	 0.02 	 20 	 	 38	0.047	2425.91	42
 10 	 0.5 	 0.02 	 20 	 	 39	0.015	1447.72	27
 10 	 0.5 	 0.02 	 20 	 	 40	0.047	1687.75	17
 10 	 0.5 	 0.02 	 20 	 	 41	0.063	2101	37
 10 	 0.5 	 0.02 	 20 	 	 42	0.015	1607.98	20
 10 	 0.5 	 0.02 	 20 	 	 43	0.016	842.421	11
 10 	 0.5 	 0.02 	 20 	 	 44	0.046	2559.58	49
 10 	 0.5 	 0.02 	 20 	 	 45	0.031	1562.39	38
 10 	 0.5 	 0.02 	 20 	 	 46	0.032	1358.91	39
 10 	 0.5 	 0.02 	 20 	 	 47	0.015	1639.65	2
 10 	 0.5 	 0.02 	 20 	 	 48	0.016	604.006	15
 10 	 0.5 	 0.02 	 20 	 	 49	0.078	2900.66	2
wart srednie: 2.26134	89401	1467	

-----------------------
 10 	 0.5 	 0.02 	 30 	 	 0	0.219	4013.89	76
 10 	 0.5 	 0.02 	 30 	 	 1	0.047	2103.56	55
 10 	 0.5 	 0.02 	 30 	 	 2	0.25	2976.46	52
 10 	 0.5 	 0.02 	 30 	 	 3	0.296	5128.6	24
 10 	 0.5 	 0.02 	 30 	 	 4	0.25	3543.36	42
 10 	 0.5 	 0.02 	 30 	 	 5	0.282	3321.87	27
 10 	 0.5 	 0.02 	 30 	 	 6	0.172	2790.64	77
 10 	 0.5 	 0.02 	 30 	 	 7	0.171	3348.46	32
 10 	 0.5 	 0.02 	 30 	 	 8	0.094	1844.19	55
 10 	 0.5 	 0.02 	 30 	 	 9	0.172	3430.67	72
 10 	 0.5 	 0.02 	 30 	 	 10	0.031	1499.17	5
 10 	 0.5 	 0.02 	 30 	 	 11	0.063	2599.69	42
 10 	 0.5 	 0.02 	 30 	 	 12	0.094	2390.87	51
 10 	 0.5 	 0.02 	 30 	 	 13	0.328	4122.1	50
 10 	 0.5 	 0.02 	 30 	 	 14	0.281	3609.03	71
 10 	 0.5 	 0.02 	 30 	 	 15	0.094	3039.2	43
 10 	 0.5 	 0.02 	 30 	 	 16	0.234	3352.27	82
 10 	 0.5 	 0.02 	 30 	 	 17	0.234	3387.04	80
 10 	 0.5 	 0.02 	 30 	 	 18	0.297	2729.45	87
 10 	 0.5 	 0.02 	 30 	 	 19	0.141	2835.91	57
 10 	 0.5 	 0.02 	 30 	 	 20	0.219	3648.09	45
 10 	 0.5 	 0.02 	 30 	 	 21	0.156	3076.05	47
 10 	 0.5 	 0.02 	 30 	 	 22	0.062	1483.94	37
 10 	 0.5 	 0.02 	 30 	 	 23	0.094	1833.28	50
 10 	 0.5 	 0.02 	 30 	 	 24	0.125	2379.1	64
 10 	 0.5 	 0.02 	 30 	 	 25	0.14	3401.63	66
 10 	 0.5 	 0.02 	 30 	 	 26	0.297	2780	8
 10 	 0.5 	 0.02 	 30 	 	 27	0.109	1540.98	23
 10 	 0.5 	 0.02 	 30 	 	 28	0.063	2576.45	12
 10 	 0.5 	 0.02 	 30 	 	 29	0.141	2961.58	16
 10 	 0.5 	 0.02 	 30 	 	 30	0.109	4000.13	61
 10 	 0.5 	 0.02 	 30 	 	 31	0.266	2070.22	49
 10 	 0.5 	 0.02 	 30 	 	 32	0.078	1306.47	58
 10 	 0.5 	 0.02 	 30 	 	 33	0.141	2906.27	0
 10 	 0.5 	 0.02 	 30 	 	 34	0.281	2656.76	23
 10 	 0.5 	 0.02 	 30 	 	 35	0.25	3936.86	65
 10 	 0.5 	 0.02 	 30 	 	 36	0.047	1373.36	21
 10 	 0.5 	 0.02 	 30 	 	 37	0.141	2998.11	38
 10 	 0.5 	 0.02 	 30 	 	 38	0.062	1650.18	49
 10 	 0.5 	 0.02 	 30 	 	 39	0.172	3605.81	73
 10 	 0.5 	 0.02 	 30 	 	 40	0.062	2616.24	33
 10 	 0.5 	 0.02 	 30 	 	 41	0.344	2334.17	14
 10 	 0.5 	 0.02 	 30 	 	 42	0.11	2399.19	63
 10 	 0.5 	 0.02 	 30 	 	 43	0.078	1179.14	46
 10 	 0.5 	 0.02 	 30 	 	 44	0.031	1654.93	37
 10 	 0.5 	 0.02 	 30 	 	 45	0.234	3195.01	8
 10 	 0.5 	 0.02 	 30 	 	 46	0.203	2150.17	57
 10 	 0.5 	 0.02 	 30 	 	 47	0.36	2288.58	62
 10 	 0.5 	 0.02 	 30 	 	 48	0.14	3091.13	36
 10 	 0.5 	 0.02 	 30 	 	 49	0.344	2738.63	36
wart srednie: 8.78118	140635	2322	

-----------------------

-----------------------
 10 	 0.5 	 0.05 	 10 	 	 0	0.016	1076.69	14
 10 	 0.5 	 0.05 	 10 	 	 1	0	745.209	19
 10 	 0.5 	 0.05 	 10 	 	 2	0	756.641	3
 10 	 0.5 	 0.05 	 10 	 	 3	0	538.805	1
 10 	 0.5 	 0.05 	 10 	 	 4	0	997.754	14
 10 	 0.5 	 0.05 	 10 	 	 5	0.016	990.955	27
 10 	 0.5 	 0.05 	 10 	 	 6	0	702.114	20
 10 	 0.5 	 0.05 	 10 	 	 7	0	541.06	4
 10 	 0.5 	 0.05 	 10 	 	 8	0	324.774	14
 10 	 0.5 	 0.05 	 10 	 	 9	0.015	1692.03	15
 10 	 0.5 	 0.05 	 10 	 	 10	0	865.605	16
 10 	 0.5 	 0.05 	 10 	 	 11	0.016	1258.46	17
 10 	 0.5 	 0.05 	 10 	 	 12	0	450.318	12
 10 	 0.5 	 0.05 	 10 	 	 13	0.031	1218.55	16
 10 	 0.5 	 0.05 	 10 	 	 14	0	767.625	11
 10 	 0.5 	 0.05 	 10 	 	 15	0.016	1069.84	24
 10 	 0.5 	 0.05 	 10 	 	 16	0	513.96	11
 10 	 0.5 	 0.05 	 10 	 	 17	0	506.774	11
 10 	 0.5 	 0.05 	 10 	 	 18	0.015	792.075	8
 10 	 0.5 	 0.05 	 10 	 	 19	0	829.452	14
 10 	 0.5 	 0.05 	 10 	 	 20	0.016	758.464	13
 10 	 0.5 	 0.05 	 10 	 	 21	0	914.872	19
 10 	 0.5 	 0.05 	 10 	 	 22	0	648.145	22
 10 	 0.5 	 0.05 	 10 	 	 23	0.016	790.375	20
 10 	 0.5 	 0.05 	 10 	 	 24	0	596.335	0
 10 	 0.5 	 0.05 	 10 	 	 25	0	425.387	7
 10 	 0.5 	 0.05 	 10 	 	 26	0.015	688.551	18
 10 	 0.5 	 0.05 	 10 	 	 27	0	851.673	12
 10 	 0.5 	 0.05 	 10 	 	 28	0.016	946.029	15
 10 	 0.5 	 0.05 	 10 	 	 29	0	1090.79	27
 10 	 0.5 	 0.05 	 10 	 	 30	0.016	558.46	15
 10 	 0.5 	 0.05 	 10 	 	 31	0	717.121	6
 10 	 0.5 	 0.05 	 10 	 	 32	0	422.303	15
 10 	 0.5 	 0.05 	 10 	 	 33	0.015	752.012	12
 10 	 0.5 	 0.05 	 10 	 	 34	0	773.759	17
 10 	 0.5 	 0.05 	 10 	 	 35	0.016	1186.35	18
 10 	 0.5 	 0.05 	 10 	 	 36	0	1043.64	10
 10 	 0.5 	 0.05 	 10 	 	 37	0.015	1215.51	24
 10 	 0.5 	 0.05 	 10 	 	 38	0	777.394	23
 10 	 0.5 	 0.05 	 10 	 	 39	0	883.309	0
 10 	 0.5 	 0.05 	 10 	 	 40	0	743.557	16
 10 	 0.5 	 0.05 	 10 	 	 41	0.016	1559.09	15
 10 	 0.5 	 0.05 	 10 	 	 42	0	1069.36	25
 10 	 0.5 	 0.05 	 10 	 	 43	0	1568.02	26
 10 	 0.5 	 0.05 	 10 	 	 44	0.016	1007.45	22
 10 	 0.5 	 0.05 	 10 	 	 45	0	599.209	14
 10 	 0.5 	 0.05 	 10 	 	 46	0.016	1583.38	24
 10 	 0.5 	 0.05 	 10 	 	 47	0	2033.75	16
 10 	 0.5 	 0.05 	 10 	 	 48	0	1016	22
 10 	 0.5 	 0.05 	 10 	 	 49	0	633.402	13
wart srednie: 0.30396	45359	772	

-----------------------
 10 	 0.5 	 0.05 	 20 	 	 0	0.016	811.246	30
 10 	 0.5 	 0.05 	 20 	 	 1	0.031	1525.91	27
 10 	 0.5 	 0.05 	 20 	 	 2	0.063	1057.07	36
 10 	 0.5 	 0.05 	 20 	 	 3	0.031	1722.92	23
 10 	 0.5 	 0.05 	 20 	 	 4	0.031	1763.88	40
 10 	 0.5 	 0.05 	 20 	 	 5	0.047	1827.24	29
 10 	 0.5 	 0.05 	 20 	 	 6	0.062	1748.06	34
 10 	 0.5 	 0.05 	 20 	 	 7	0.125	2340.11	35
 10 	 0.5 	 0.05 	 20 	 	 8	0.032	1935.72	7
 10 	 0.5 	 0.05 	 20 	 	 9	0.031	1482.91	34
 10 	 0.5 	 0.05 	 20 	 	 10	0.078	2990.81	47
 10 	 0.5 	 0.05 	 20 	 	 11	0.078	2407.66	58
 10 	 0.5 	 0.05 	 20 	 	 12	0.031	1425.33	36
 10 	 0.5 	 0.05 	 20 	 	 13	0.063	1991.22	42
 10 	 0.5 	 0.05 	 20 	 	 14	0.046	1291.1	44
 10 	 0.5 	 0.05 	 20 	 	 15	0.063	2308.82	35
 10 	 0.5 	 0.05 	 20 	 	 16	0.078	3072.68	22
 10 	 0.5 	 0.05 	 20 	 	 17	0.078	3218.15	44
 10 	 0.5 	 0.05 	 20 	 	 18	0.031	1880.85	42
 10 	 0.5 	 0.05 	 20 	 	 19	0.032	1101.52	16
 10 	 0.5 	 0.05 	 20 	 	 20	0	873.237	20
 10 	 0.5 	 0.05 	 20 	 	 21	0.031	1394.51	16
 10 	 0.5 	 0.05 	 20 	 	 22	0.078	2369.66	5
 10 	 0.5 	 0.05 	 20 	 	 23	0.078	3231.56	45
 10 	 0.5 	 0.05 	 20 	 	 24	0.031	1353.02	39
 10 	 0.5 	 0.05 	 20 	 	 25	0.032	1433.17	30
 10 	 0.5 	 0.05 	 20 	 	 26	0.093	2694.44	47
 10 	 0.5 	 0.05 	 20 	 	 27	0.047	2913.84	33
 10 	 0.5 	 0.05 	 20 	 	 28	0.063	1866.75	37
 10 	 0.5 	 0.05 	 20 	 	 29	0.047	2507.9	17
 10 	 0.5 	 0.05 	 20 	 	 30	0.078	2038.14	28
 10 	 0.5 	 0.05 	 20 	 	 31	0.031	1574.77	17
 10 	 0.5 	 0.05 	 20 	 	 32	0.109	2646.27	45
 10 	 0.5 	 0.05 	 20 	 	 33	0.047	1837.97	41
 10 	 0.5 	 0.05 	 20 	 	 34	0.047	2262	44
 10 	 0.5 	 0.05 	 20 	 	 35	0.016	956.703	16
 10 	 0.5 	 0.05 	 20 	 	 36	0.015	1314.98	27
 10 	 0.5 	 0.05 	 20 	 	 37	0.032	1814.35	34
 10 	 0.5 	 0.05 	 20 	 	 38	0.015	1140.01	18
 10 	 0.5 	 0.05 	 20 	 	 39	0.016	1995.31	34
 10 	 0.5 	 0.05 	 20 	 	 40	0.031	2297.34	43
 10 	 0.5 	 0.05 	 20 	 	 41	0.031	1930.34	16
 10 	 0.5 	 0.05 	 20 	 	 42	0.047	1732.98	42
 10 	 0.5 	 0.05 	 20 	 	 43	0.032	1230.74	17
 10 	 0.5 	 0.05 	 20 	 	 44	0	1079.64	20
 10 	 0.5 	 0.05 	 20 	 	 45	0.016	1074.1	36
 10 	 0.5 	 0.05 	 20 	 	 46	0.031	2061.16	41
 10 	 0.5 	 0.05 	 20 	 	 47	0.016	2278.92	23
 10 	 0.5 	 0.05 	 20 	 	 48	0	1280.79	31
 10 	 0.5 	 0.05 	 20 	 	 49	0.063	1493.26	38
wart srednie: 2.2644	94406	1612	

-----------------------
 10 	 0.5 	 0.05 	 30 	 	 0	0.094	1715.64	37
 10 	 0.5 	 0.05 	 30 	 	 1	0.093	2117.72	15
 10 	 0.5 	 0.05 	 30 	 	 2	0.125	2371.01	72
 10 	 0.5 	 0.05 	 30 	 	 3	0.094	2783.26	37
 10 	 0.5 	 0.05 	 30 	 	 4	0.047	1552.65	19
 10 	 0.5 	 0.05 	 30 	 	 5	0.234	2773.23	72
 10 	 0.5 	 0.05 	 30 	 	 6	0.125	2509.96	59
 10 	 0.5 	 0.05 	 30 	 	 7	0.078	3018.81	43
 10 	 0.5 	 0.05 	 30 	 	 8	0.063	2927.37	54
 10 	 0.5 	 0.05 	 30 	 	 9	0.281	3965.43	36
 10 	 0.5 	 0.05 	 30 	 	 10	0.062	1848.32	12
 10 	 0.5 	 0.05 	 30 	 	 11	0.485	5944.21	91
 10 	 0.5 	 0.05 	 30 	 	 12	0.265	2391.55	52
 10 	 0.5 	 0.05 	 30 	 	 13	0.047	2613.68	10
 10 	 0.5 	 0.05 	 30 	 	 14	0.047	1942.69	32
 10 	 0.5 	 0.05 	 30 	 	 15	0.234	2848.91	56
 10 	 0.5 	 0.05 	 30 	 	 16	0.063	1729.15	58
 10 	 0.5 	 0.05 	 30 	 	 17	0.093	3402.11	26
 10 	 0.5 	 0.05 	 30 	 	 18	0.078	2408.37	33
 10 	 0.5 	 0.05 	 30 	 	 19	0.063	1789.91	13
 10 	 0.5 	 0.05 	 30 	 	 20	0.047	2645.42	30
 10 	 0.5 	 0.05 	 30 	 	 21	0.407	4435.97	75
 10 	 0.5 	 0.05 	 30 	 	 22	0.468	2541.98	35
 10 	 0.5 	 0.05 	 30 	 	 23	0.094	1349.19	42
 10 	 0.5 	 0.05 	 30 	 	 24	0.094	1654.84	41
 10 	 0.5 	 0.05 	 30 	 	 25	0.25	3778.08	53
 10 	 0.5 	 0.05 	 30 	 	 26	0.297	3390.88	66
 10 	 0.5 	 0.05 	 30 	 	 27	0.094	2839.5	54
 10 	 0.5 	 0.05 	 30 	 	 28	0.187	2306.98	59
 10 	 0.5 	 0.05 	 30 	 	 29	0.188	3097.19	55
 10 	 0.5 	 0.05 	 30 	 	 30	0.172	3995.3	58
 10 	 0.5 	 0.05 	 30 	 	 31	0.203	2835.71	46
 10 	 0.5 	 0.05 	 30 	 	 32	0.328	3226.58	67
 10 	 0.5 	 0.05 	 30 	 	 33	0.219	2432.81	58
 10 	 0.5 	 0.05 	 30 	 	 34	0.313	2533.68	59
 10 	 0.5 	 0.05 	 30 	 	 35	0.406	3949.14	75
 10 	 0.5 	 0.05 	 30 	 	 36	0.281	2351.17	46
 10 	 0.5 	 0.05 	 30 	 	 37	0.093	2242.61	22
 10 	 0.5 	 0.05 	 30 	 	 38	0.141	2107.59	53
 10 	 0.5 	 0.05 	 30 	 	 39	0.234	3585.33	64
 10 	 0.5 	 0.05 	 30 	 	 40	0.234	1684.06	42
 10 	 0.5 	 0.05 	 30 	 	 41	0.188	1512.56	14
 10 	 0.5 	 0.05 	 30 	 	 42	0.516	2955.6	81
 10 	 0.5 	 0.05 	 30 	 	 43	0.625	3184.47	70
 10 	 0.5 	 0.05 	 30 	 	 44	0.093	1351.53	23
 10 	 0.5 	 0.05 	 30 	 	 45	0.344	3924.5	60
 10 	 0.5 	 0.05 	 30 	 	 46	0.453	4650.82	53
 10 	 0.5 	 0.05 	 30 	 	 47	0.219	2434.84	68
 10 	 0.5 	 0.05 	 30 	 	 48	0.094	2267.47	19
 10 	 0.5 	 0.05 	 30 	 	 49	0.125	1636.72	45
wart srednie: 10.2796	138240	2407	

-----------------------

-----------------------
 10 	 0.5 	 0.1 	 10 	 	 0	0	1514.83	21
 10 	 0.5 	 0.1 	 10 	 	 1	0	947.745	15
 10 	 0.5 	 0.1 	 10 	 	 2	0	910.917	19
 10 	 0.5 	 0.1 	 10 	 	 3	0.016	1376.48	23
 10 	 0.5 	 0.1 	 10 	 	 4	0	859.76	18
 10 	 0.5 	 0.1 	 10 	 	 5	0	812.33	2
 10 	 0.5 	 0.1 	 10 	 	 6	0	503.493	13
 10 	 0.5 	 0.1 	 10 	 	 7	0	620.058	4
 10 	 0.5 	 0.1 	 10 	 	 8	0	659.447	12
 10 	 0.5 	 0.1 	 10 	 	 9	0.015	1039.18	8
 10 	 0.5 	 0.1 	 10 	 	 10	0	1181.23	21
 10 	 0.5 	 0.1 	 10 	 	 11	0	881.709	15
 10 	 0.5 	 0.1 	 10 	 	 12	0	1013.69	23
 10 	 0.5 	 0.1 	 10 	 	 13	0	1180.45	19
 10 	 0.5 	 0.1 	 10 	 	 14	0	934.782	15
 10 	 0.5 	 0.1 	 10 	 	 15	0	641.508	11
 10 	 0.5 	 0.1 	 10 	 	 16	0	1212.77	19
 10 	 0.5 	 0.1 	 10 	 	 17	0	816.503	17
 10 	 0.5 	 0.1 	 10 	 	 18	0	604.733	7
 10 	 0.5 	 0.1 	 10 	 	 19	0	1046.44	18
 10 	 0.5 	 0.1 	 10 	 	 20	0.015	441.183	12
 10 	 0.5 	 0.1 	 10 	 	 21	0	709.707	14
 10 	 0.5 	 0.1 	 10 	 	 22	0.016	688.689	12
 10 	 0.5 	 0.1 	 10 	 	 23	0	671.908	13
 10 	 0.5 	 0.1 	 10 	 	 24	0	516.515	6
 10 	 0.5 	 0.1 	 10 	 	 25	0.016	1938.74	19
 10 	 0.5 	 0.1 	 10 	 	 26	0	778.584	9
 10 	 0.5 	 0.1 	 10 	 	 27	0	1172.58	22
 10 	 0.5 	 0.1 	 10 	 	 28	0.015	943.172	16
 10 	 0.5 	 0.1 	 10 	 	 29	0	830.016	9
 10 	 0.5 	 0.1 	 10 	 	 30	0.016	616.442	23
 10 	 0.5 	 0.1 	 10 	 	 31	0	1141.77	21
 10 	 0.5 	 0.1 	 10 	 	 32	0	593.153	10
 10 	 0.5 	 0.1 	 10 	 	 33	0	806.846	12
